iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,2/11/2020,169562.0,368.0,1.054.857,12692.0,8.0,17.0,9.610.691,20.858,59.789,719.376,0.453,0.964,0.95,,,,,,,,,1328.0,498411.0,28.25,0.075,4527.0,0.257,0.233,4.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/11/2020,170110.0,548.0,988.286,12698.0,6.0,15.714,9.641.751,31.06,56.016,719.716,0.34,0.891,0.95,,,,,,,,,1820.0,500231.0,28.353,0.103,4136.0,0.234,0.239,4.2,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/11/2020,171433.0,1323.0,932.143,12704.0,6.0,13.714,9.716.738,74.987,52.833,720.056,0.34,0.777,0.94,,,,,,,,,5308.0,505539.0,28.654,0.301,4006.0,0.227,0.233,4.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/11/2020,171783.0,350.0,783.0,12730.0,26.0,15.429,9.736.576,19.838,44.38,721.53,1.474,0.874,0.93,,,,,,,,,2675.0,508214.0,28.805,0.152,3395.0,0.192,0.231,4.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/11/2020,172508.0,725.0,765.857,12761.0,31.0,18.429,9.777.669,41.093,43.408,723.287,1.757,1.045,0.94,,,,,,,,,4363.0,512577.0,29.053,0.247,3526.0,0.2,0.217,4.6,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/11/2020,173486.0,978.0,756.286,12815.0,54.0,20.714,9.833.102,55.433,42.866,726.348,3.061,1.174,0.95,,,,,,,,,4104.0,516681.0,29.285,0.233,3336.0,0.189,0.227,4.4,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,8/11/2020,174907.0,1421.0,816.143,12830.0,15.0,20.857,9.913.643,80.542,46.259,727.198,0.85,1.182,0.95,,,,,,,,,6742.0,523423.0,29.667,0.382,3763.0,0.213,0.217,4.6,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/11/2020,175269.0,362.0,815.286,12839.0,9.0,21.0,9.934.161,20.518,46.21,727.708,0.51,1.19,0.95,,,,,,,,,1556.0,524979.0,29.756,0.088,3795.0,0.215,0.215,4.7,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/11/2020,175711.0,442.0,800.143,12849.0,10.0,21.571,9.959.213,25.052,45.352,728.275,0.567,1.223,0.95,,,,,,,,,1950.0,526929.0,29.866,0.111,3814.0,0.216,0.21,4.8,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/11/2020,176630.0,919.0,742.429,12920.0,71.0,30.857,10.011.302,52.088,42.08,732.299,4.024,1.749,0.95,,,,,,,,,4173.0,531102.0,30.103,0.237,3652.0,0.207,0.203,4.9,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,12/11/2020,177513.0,883.0,818.571,12946.0,26.0,30.857,10061.35,50.048,46.396,733.773,1.474,1.749,0.95,,,,,,,,,3401.0,534503.0,30.295,0.193,3756.0,0.213,0.218,4.6,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,13/11/2020,178674.0,1161.0,880.857,12977.0,31.0,30.857,10.127.155,65.805,49.927,735.53,1.757,1.749,0.96,,,,,,,,,4586.0,539089.0,30.555,0.26,3787.0,0.215,0.233,4.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,14/11/2020,179627.0,953.0,877.286,12997.0,20.0,26.0,10181.17,54.016,49.724,736.664,1.134,1.474,0.96,,,,,,,,,4385.0,543474.0,30.804,0.249,3828.0,0.217,0.229,4.4,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,15/11/2020,180295.0,668.0,769.714,13008.0,11.0,25.429,10.219.032,37.862,43.627,737.287,0.623,1.441,0.96,,,,,,,,,3145.0,546619.0,30.982,0.178,3314.0,0.188,0.232,4.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,16/11/2020,180676.0,381.0,772.429,13016.0,8.0,25.286,10.240.627,21.595,43.781,737.741,0.453,1.433,0.96,,,,,,,,,1376.0,547995.0,31.06,0.078,3288.0,0.186,0.235,4.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,17/11/2020,181104.0,428.0,770.429,13025.0,9.0,25.143,10.264.886,24.259,43.668,738.251,0.51,1.425,0.97,,,,,,,,,2026.0,550021.0,31.175,0.115,3299.0,0.187,0.234,4.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,18/11/2020,182250.0,1146.0,802.857,13052.0,27.0,18.857,10.329.841,64.955,45.506,739.781,1.53,1.069,0.97,,,,,,,,,4863.0,554884.0,31.451,0.276,3397.0,0.193,0.236,4.2,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,19/11/2020,183246.0,996.0,819.0,13073.0,21.0,18.143,10.386.294,56.453,46.421,740.971,1.19,1.028,0.97,,,,,,,,,5020.0,559904.0,31.735,0.285,3629.0,0.206,0.226,4.4,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,20/11/2020,183840.0,594.0,738.0,13095.0,22.0,16.857,10.419.961,33.668,41.829,742.218,1.247,0.955,0.98,,,,,,,,,3702.0,563606.0,31.945,0.21,3502.0,0.198,0.211,4.7,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,21/11/2020,184876.0,1036.0,749.857,13139.0,44.0,20.286,10.478.681,58.72,42.502,744.712,2.494,1.15,0.98,,,,,,,,,4985.0,568591.0,32.227,0.283,3588.0,0.203,0.209,4.8,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,22/11/2020,185643.0,767.0,764.0,13201.0,62.0,27.571,10.522.154,43.473,43.303,748.226,3.514,1.563,0.99,,,,,,,,,6437.0,575028.0,32.592,0.365,4058.0,0.23,0.188,5.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,23/11/2020,185944.0,301.0,752.571,13225.0,24.0,29.857,10.539.215,17.061,42.655,749.587,1.36,1.692,0.99,,,,,,,,,2049.0,577077.0,32.708,0.116,4155.0,0.236,0.181,5.5,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,24/11/2020,186436.0,492.0,761.714,13264.0,39.0,34.143,10.567.101,27.886,43.174,751.797,2.211,1.935,1.0,,,,,,,,,2700.0,579777.0,32.861,0.153,4251.0,0.241,0.179,5.6,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,25/11/2020,187230.0,794.0,711.429,13288.0,24.0,33.714,10.612.105,45.004,40.323,753.157,1.36,1.911,1.01,,,,,,,,,3423.0,583200.0,33.055,0.194,4045.0,0.229,0.176,5.7,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,26/11/2020,188138.0,908.0,698.857,13316.0,28.0,34.714,10663.57,51.465,39.611,754.744,1.587,1.968,1.02,,,,,,,,,5559.0,588759.0,33.371,0.315,4122.0,0.234,0.17,5.9,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,27/11/2020,189534.0,1396.0,813.429,13358.0,42.0,37.571,10.742.694,79.125,46.105,757.125,2.381,2.13,1.03,,,,,,,,,5366.0,594125.0,33.675,0.304,4360.0,0.247,0.187,5.4,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,28/11/2020,190909.0,1375.0,861.857,13371.0,13.0,33.143,10.820.629,77.934,48.85,757.862,0.737,1.879,1.03,,,,,,,,,6588.0,600713.0,34.048,0.373,4589.0,0.26,0.188,5.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,29/11/2020,192117.0,1208.0,924.857,13423.0,52.0,31.714,10.889.097,68.469,52.42,760.809,2.947,1.798,1.03,,,,,,,,,5302.0,606015.0,34.349,0.301,4427.0,0.251,0.209,4.8,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,30/11/2020,192685.0,568.0,963.0,13461.0,38.0,33.714,10.921.291,32.194,54.582,762.963,2.154,1.911,1.01,,,,,,,,,2927.0,608942.0,34.515,0.166,4552.0,0.258,0.212,4.7,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,1/12/2020,193673.0,988.0,1.033.857,13501.0,40.0,33.857,10.977.291,55.999,58.599,765.23,2.267,1.919,1.0,,,,,,,,,4769.0,613711.0,34.785,0.27,4848.0,0.275,0.213,4.7,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2/12/2020,194876.0,1203.0,1.092.286,13562.0,61.0,39.143,11.045.476,68.185,61.91,768.688,3.457,2.219,0.98,,,,,,,,,4438.0,618149.0,35.036,0.252,4993.0,0.283,0.219,4.6,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/12/2020,195884.0,1008.0,1.106.571,13612.0,50.0,42.286,11.102.609,57.133,62.72,771.521,2.834,2.397,0.96,,,,,,,,,3805.0,621954.0,35.252,0.216,4742.0,0.269,0.233,4.3,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/12/2020,196482.0,598.0,992.571,13696.0,84.0,48.286,11.136.504,33.894,56.258,776.283,4.761,2.737,0.95,,,,,,,,,4190.0,626144.0,35.49,0.237,4574.0,0.259,0.217,4.6,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/12/2020,197391.0,909.0,926.0,13756.0,60.0,55.0,11.188.025,51.522,52.485,779.683,3.401,3.117,0.93,,,,,,,,,3507.0,629651.0,35.688,0.199,4134.0,0.234,0.224,4.5,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/12/2020,197998.0,607.0,840.143,13778.0,22.0,50.714,11222.43,34.404,47.619,780.93,1.247,2.874,0.93,,,,,,,,,3325.0,632976.0,35.877,0.188,3852.0,0.218,0.218,4.6,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/12/2020,198244.0,246.0,794.143,13780.0,2.0,45.571,11.236.373,13.943,45.012,781.044,0.113,2.583,0.92,,,,,,,,,730.0,633706.0,35.918,0.041,3538.0,0.201,0.224,4.5,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,8/12/2020,198752.0,508.0,725.571,13794.0,14.0,41.857,11.265.166,28.793,41.125,781.837,0.794,2.372,0.92,,,,,,,,,1526.0,635232.0,36.005,0.086,3074.0,0.174,0.236,4.2,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/12/2020,199228.0,476.0,621.714,13814.0,20.0,36.0,11.292.145,26.979,35.238,782.971,1.134,2.04,0.91,,,,,,,,,2314.0,637546.0,36.136,0.131,2771.0,0.157,0.224,4.5,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/12/2020,200379.0,1151.0,642.143,13850.0,36.0,34.0,11.357.384,65.238,36.396,785.011,2.04,1.927,0.92,,,,,,,,,4975.0,642521.0,36.418,0.282,2938.0,0.167,0.219,4.6,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/12/2020,200765.0,386.0,611.857,13858.0,8.0,23.143,11.379.262,21.878,34.68,785.465,0.453,1.312,0.92,,,,,,,,,1782.0,644303.0,36.519,0.101,2594.0,0.147,0.236,4.2,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,12/12/2020,201524.0,759.0,590.429,13874.0,16.0,16.857,11.422.282,43.02,33.465,786.372,0.907,0.955,0.92,,,,,,,,,3124.0,647427.0,36.696,0.177,2539.0,0.144,0.233,4.3,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,13/12/2020,202110.0,586.0,587.429,13875.0,1.0,13.857,11.455.496,33.214,33.295,786.428,0.057,0.785,0.93,,,,,,,,,3112.0,650539.0,36.872,0.176,2509.0,0.142,0.234,4.3,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,14/12/2020,202180.0,70.0,562.286,13875.0,0.0,13.571,11.459.463,3.968,31.87,786.428,0.0,0.769,0.94,,,,,,,,,569.0,651108.0,36.904,0.032,2486.0,0.141,0.226,4.4,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,15/12/2020,202356.0,176.0,514.857,13896.0,21.0,14.571,11.469.439,9.976,29.182,787.618,1.19,0.826,0.94,,,,,,,,,994.0,652102.0,36.961,0.056,2410.0,0.137,0.214,4.7,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,16/12/2020,203461.0,1105.0,604.714,13915.0,19.0,14.429,11532.07,62.631,34.275,788.695,1.077,0.818,0.96,,,,,,,,,7098.0,659200.0,37.363,0.402,3093.0,0.175,0.196,5.1,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,17/12/2020,204249.0,788.0,552.857,13932.0,17.0,11.714,11.576.733,44.663,31.336,789.659,0.964,0.664,0.97,,,,,,,,,3314.0,662514.0,37.551,0.188,2856.0,0.162,0.194,5.2,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,18/12/2020,205003.0,754.0,605.429,13942.0,10.0,12.0,11619.47,42.736,34.315,790.226,0.567,0.68,0.97,,,,,,,,,3089.0,665603.0,37.726,0.175,3043.0,0.172,0.199,5.0,people tested,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,19/12/2020,205920.0,917.0,628.0,13948.0,6.0,10.571,11.671.445,51.975,35.595,790.566,0.34,0.599,0.97,,,,,,,,,5129.0,670732.0,38.017,0.291,3329.0,0.189,0.189,5.3,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,20/12/2020,206257.0,337.0,592.429,13948.0,0.0,10.429,11.690.546,19.101,33.579,790.566,0.0,0.591,0.98,,,,,,,,,2194.0,672926.0,38.141,0.124,3198.0,0.181,0.185,5.4,people tested,,,,,,,,,,52.78,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,21/12/2020,206329.0,72.0,592.714,13949.0,1.0,10.571,11.694.627,4.081,33.595,790.622,0.057,0.599,0.98,,,,,,,,,606.0,673532.0,38.175,0.034,3203.0,0.182,0.185,5.4,people tested,,,,,,,,,,71.3,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,22/12/2020,206364.0,35.0,572.571,13949.0,0.0,7.571,11696.61,1.984,32.453,790.622,0.0,0.429,0.99,,,,,,,,,469.0,674001.0,38.202,0.027,3128.0,0.177,0.183,5.5,people tested,,,,,,,,,,71.3,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,23/12/2020,207084.0,720.0,517.571,13962.0,13.0,6.714,11737.42,40.809,29.336,791.359,0.737,0.381,1.01,,,,,,,,,3287.0,677288.0,38.388,0.186,2584.0,0.146,0.2,5.0,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,24/12/2020,208010.0,926.0,537.286,13977.0,15.0,6.429,11.789.905,52.485,30.453,792.21,0.85,0.364,1.03,,,,,,,,,4580.0,681868.0,38.648,0.26,2765.0,0.157,0.194,5.1,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,25/12/2020,208828.0,818.0,546.429,13984.0,7.0,6.0,11.836.269,46.364,30.971,792.606,0.397,0.34,1.04,,,,,,,,,2973.0,684841.0,38.816,0.169,2748.0,0.156,0.199,5.0,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,26/12/2020,209274.0,446.0,479.143,13990.0,6.0,6.0,11.861.548,25.279,27.158,792.946,0.34,0.34,1.05,,,,,,,,,3041.0,687882.0,38.989,0.172,2450.0,0.139,0.196,5.1,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,27/12/2020,209355.0,81.0,442.571,13992.0,2.0,6.286,11.866.139,4.591,25.085,793.06,0.113,0.356,1.07,,,,,,,,,941.0,688823.0,39.042,0.053,2271.0,0.129,0.195,5.1,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,28/12/2020,209758.0,403.0,489.857,13994.0,2.0,6.429,11.888.981,22.842,27.765,793.173,0.113,0.364,1.1,,,,,,,,,1590.0,690413.0,39.132,0.09,2412.0,0.137,0.203,4.9,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,29/12/2020,210326.0,568.0,566.0,14001.0,7.0,7.429,11.921.175,32.194,32.081,793.57,0.397,0.421,1.12,,,,,,,,,2083.0,692496.0,39.25,0.118,2642.0,0.15,0.214,4.7,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,30/12/2020,211512.0,1186.0,632.571,14023.0,22.0,8.714,11.988.397,67.222,35.854,794.817,1.247,0.494,1.14,,,,,,,,,5091.0,697587.0,39.539,0.289,2900.0,0.164,0.218,4.6,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,31/12/2020,212512.0,1000.0,643.143,14034.0,11.0,8.143,12.045.076,56.68,36.453,795.44,0.623,0.462,1.15,,,,,,,,,2697.0,700284.0,39.692,0.153,2631.0,0.149,0.244,4.1,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,1/1/2021,213378.0,866.0,650.0,14051.0,17.0,9.571,12.094.161,49.084,36.842,796.404,0.964,0.543,1.16,,,,,,,,,4229.0,704513.0,39.931,0.24,2810.0,0.159,0.231,4.3,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2/1/2021,214513.0,1135.0,748.429,14059.0,8.0,9.857,12.158.492,64.331,42.421,796.857,0.453,0.559,1.16,,,,,,,,,4311.0,708824.0,40.176,0.244,2992.0,0.17,0.25,4.0,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/1/2021,214614.0,101.0,751.286,14059.0,0.0,9.571,12.164.216,5.725,42.583,796.857,0.0,0.543,1.17,,,,,,,,,962.0,709786.0,40.23,0.055,2995.0,0.17,0.251,4.0,people tested,,,,,,,,,,73.15,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/1/2021,215080.0,466.0,760.286,14069.0,10.0,10.714,12.190.629,26.413,43.093,797.424,0.567,0.607,1.18,,,,,,,,,1637.0,711423.0,40.323,0.093,3001.0,0.17,0.253,3.9,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/1/2021,216083.0,1003.0,822.429,14103.0,34.0,14.571,12.247.479,56.85,46.615,799.351,1.927,0.826,1.19,,,,,,,,,,,,,3330.0,0.189,0.247,4.0,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/1/2021,217377.0,1294.0,837.857,14146.0,43.0,17.571,12.320.822,73.343,47.489,801.788,2.437,0.996,1.2,,,,,,,,,,720182.0,40.82,,3228.0,0.183,0.26,3.9,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/1/2021,218385.0,1008.0,839.0,14158.0,12.0,17.714,12.377.955,57.133,47.554,802.469,0.68,1.004,1.19,,,,,,,,,,,,,3280.0,0.186,0.256,3.9,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
